

Dataset: Altamaha_PP48_000107-3_p08.xml

Pre-alignment:

Start ppm error: 5.00000000

Error StdDev distribution along mass:

MassMedian,LowError,HighError,ErrorMean,ErrorStdDev,Count
181.60143000,-0.357682350784532,0.797866462665624,0.22439708,0.20848734,721
272.05494700,-0.382345506557001,0.757465254436346,0.18590544,0.20209756,722
294.04993150,-0.42739024851847,0.734466885008965,0.15395805,0.20639254,714
311.03941350,-0.366408603735552,0.705037765354215,0.17053713,0.19808306,710
326.05850650,-0.391310647577516,0.660522656266848,0.13279866,0.19358317,713
340.07421300,-0.41351297757061,0.66067609036552,0.12775037,0.19200057,701
353.57491050,-0.486401531375256,0.73114429126695,0.11957455,0.20815522,698
366.61264750,-0.505415151757513,0.717841979515206,0.11076248,0.20123783,713
379.62051800,-0.505805843426913,0.735384835106912,0.11647959,0.21640294,712
392.57548800,-0.487922197100814,0.765814608777105,0.13579351,0.21724147,711
404.61596650,-0.520020999232418,0.788910457188288,0.12894219,0.23933093,706
416.58845300,-0.529023042261683,0.89290733489874,0.18277265,0.26739211,699
428.17989250,-0.696911560926919,0.803379980395224,0.05618496,0.25872578,700
440.60166400,-0.673263989558731,0.936287098952038,0.13352792,0.29628978,691
453.08317900,-0.711425112698744,0.984007970005869,0.14102847,0.30696807,708
465.65123050,-0.718771228239338,1.08110669965857,0.17869597,0.32379507,706
479.17382700,-0.811342582757571,1.09133259978453,0.12111176,0.33455847,698
493.14270950,-0.936165541977257,1.27260511099905,0.17656552,0.40001701,699
507.65052850,-1.08102882049457,1.40679171607628,0.17134784,0.44959194,712
523.22541800,-1.10770953175687,1.44351516218528,0.16229407,0.46001575,711
542.21806250,-1.18361523741486,1.54773447123581,0.18388970,0.53663582,700
568.13548600,-1.36597376304965,1.68955892710496,0.17457750,0.55072580,723
653.18331100,-2.47084399393462,2.64018523678655,0.07325905,0.92260180,724
Calibration: calibrant peaks total 176 matched 165(165 distinct)
match_min_m=249.041117
match_max_m=619.0947696704
match_avg_err=1.6784857923631
match_med_err=1.59530450849049
match_std_err=0.412500050047581
linear_calibration=calibration iteration successful; original reference point count 165 removed points 63
linear_calibration=y = 2.86155420565395 + -0.00289381860534284 * x (relative error calibration - 1.0E-6)
linear_calibration_R^2=0.986017993244892
id	exp_ind	exp_val	the_val	err_ppm_exp	res_val	err_ppm_cal
C24H31O13	4758	527.1777114	527.1770100	1.331	527.1770071	-0.005
C26H31O11	4654	519.1878822	519.1871900	1.333	519.1871766	-0.026
C24H29O13	4728	525.1620614	525.1613600	1.336	525.1613567	-0.006
C25H29O12	4678	521.1671468	521.1664500	1.337	521.1664414	-0.016
C24H27O13	4704	523.1464113	523.1457100	1.341	523.1457063	-0.007
C26H27O11	4598	515.1565821	515.1558900	1.343	515.1558759	-0.027
C23H17O14	4617	517.0630756	517.0623800	1.345	517.0623697	-0.020
C24H17O13	4559	513.0681610	513.0674600	1.366	513.0674546	-0.011
C23H27O13	4535	511.1464113	511.1457100	1.372	511.1457047	-0.010
C24H27O12	4482	507.1514967	507.1508000	1.374	507.1507897	-0.020
C22H17O14	4447	505.0630756	505.0623800	1.377	505.0623685	-0.023
C23H25O13	4508	509.1307612	509.1300600	1.377	509.1300545	-0.011
C24H23O12	4421	503.1201966	503.1195000	1.384	503.1194894	-0.021
C24H31O11	4286	495.1878822	495.1871900	1.398	495.1871748	-0.031
C23H17O13	4381	501.0681610	501.0674600	1.399	501.0674537	-0.013
C23H29O12	4317	497.1671468	497.1664500	1.401	497.1664394	-0.021
C24H29O11	4255	493.1722321	493.1715400	1.403	493.1715247	-0.031
C22H27O13	4352	499.1464113	499.1457100	1.405	499.1457040	-0.012
C24H27O11	4225	491.1565821	491.1558900	1.409	491.1558747	-0.031
C25H29O10	4196	489.1773175	489.1766200	1.426	489.1766102	-0.020
C23H19O12	4151	487.0888964	487.0882000	1.430	487.0881892	-0.022
C21H25O13	4120	485.1307612	485.1300600	1.445	485.1300541	-0.012
C23H25O11	4008	477.1409320	477.1402400	1.450	477.1402255	-0.030
C21H23O13	4087	483.1151112	483.1144100	1.451	483.1144041	-0.012
C22H23O12	4032	479.1201966	479.1195000	1.454	479.1194898	-0.021
C23H23O11	3978	475.1252819	475.1245900	1.456	475.1245756	-0.030
C21H21O13	4058	481.0994611	481.0987600	1.457	481.0987542	-0.012
C22H27O11	3838	467.1565821	467.1558900	1.481	467.1558768	-0.028
C21H13O13	3930	473.0368609	473.0361600	1.482	473.0361548	-0.011
C21H25O12	3868	469.1358466	469.1351500	1.485	469.1351411	-0.019
C22H25O11	3802	465.1409320	465.1402400	1.488	465.1402271	-0.028
C20H23O13	3901	471.1151112	471.1144100	1.488	471.1144053	-0.010
C23H27O10	3772	463.1616674	463.1609700	1.506	463.1609629	-0.015
C23H25O10	3735	461.1460174	461.1453200	1.512	461.1453132	-0.015
C23H23O10	3693	459.1303673	459.1296700	1.519	459.1296635	-0.014
C21H27O11	3612	455.1565821	455.1558900	1.521	455.1558791	-0.024
C20H25O12	3650	457.1358466	457.1351500	1.524	457.1351432	-0.015
C21H25O11	3576	453.1409320	453.1402400	1.527	453.1402295	-0.023
C22H27O10	3549	451.1616674	451.1609700	1.546	451.1609654	-0.010
C22H25O10	3520	449.1460174	449.1453200	1.553	449.1453159	-0.009
C20H15O12	3476	447.0575963	447.0569000	1.558	447.0568954	-0.010
C20H25O11	3371	441.1409320	441.1402400	1.569	441.1402328	-0.016
C20H23O11	3333	439.1252819	439.1245900	1.576	439.1245834	-0.015
C21H17O11	3440	445.0783317	445.0776300	1.577	445.0776314	0.003
C21H15O11	3399	443.0626817	443.0619800	1.584	443.0619819	0.004
C22H27O9	3274	435.1667528	435.1660600	1.592	435.1660556	-0.010
C21H25O10	3302	437.1460174	437.1453200	1.595	437.1453195	-0.001
C22H25O9	3238	433.1511028	433.1504100	1.599	433.1504062	-0.009
C22H23O9	3191	431.1354527	431.1347600	1.607	431.1347569	-0.007
C19H23O11	3100	427.1252819	427.1245900	1.620	427.1245876	-0.006
C20H25O10	3069	425.1460174	425.1453200	1.640	425.1453239	0.009
C18H21O12	3141	429.1045552	429.1038500	1.643	429.1038601	0.024
C21H25O9	3007	421.1511028	421.1504100	1.645	421.1504109	0.002
C20H23O10	3037	423.1303673	423.1296700	1.648	423.1296746	0.011
C21H23O9	2976	419.1354527	419.1347600	1.653	419.1347617	0.004
C21H21O9	2931	417.1198026	417.1191100	1.661	417.1191125	0.006
C17H19O12	2882	415.0888964	415.0882000	1.678	415.0882072	0.017
C19H25O10	2849	413.1460174	413.1453200	1.688	413.1453291	0.022
C19H23O10	2811	411.1303673	411.1296700	1.696	411.1296800	0.024
C20H23O9	2746	407.1354527	407.1347600	1.701	407.1347673	0.018
C19H21O10	2778	409.1147173	409.1140200	1.704	409.1140309	0.027
C20H21O9	2705	405.1198026	405.1191100	1.710	405.1191183	0.020
C20H19O9	2656	403.1041526	403.1034600	1.718	403.1034693	0.023
C17H19O11	2569	399.0939818	399.0932900	1.733	399.0933007	0.027
C19H13O10	2604	401.0521170	401.0514200	1.738	401.0514348	0.037
C19H23O9	2516	395.1354527	395.1347600	1.753	395.1347738	0.035
C18H21O10	2542	397.1147173	397.1140200	1.756	397.1140372	0.043
C19H21O9	2483	393.1198026	393.1191100	1.762	393.1191249	0.038
C19H17O9	2405	389.0885025	389.0878100	1.780	389.0878272	0.044
C19H15O9	2356	387.0728524	387.0721600	1.789	387.0721784	0.047
dataset	count	min	max	med.err.BC	avg.err.BC	std.err.BC	med.err.AC	avg.err.AC	std.err.AC
	102	387.07216	609.21888	1.41746921326529	1.43980382928074	0.178521942749357	-0.00608875541409772	-2.10415428579008E-06	0.0211094226804961
quadratic_calibration=calibration iteration successful; original reference point count 165 removed points 14
quadratic_calibration=y = 4.96020848732762 + -0.011488647666732 * x + 8.66182435785789E-06 * x^2 (relative error calibration - 1.0E-6)
quadratic_calibration_R^2=0.998124798633026
id	exp_ind	exp_val	the_val	err_ppm_exp	res_val	err_ppm_cal
C27H23O17	5565	619.0947697	619.0940700	1.130	619.0940469	-0.037
C29H37O14	5520	609.2195763	609.2188800	1.143	609.2188599	-0.033
C27H23O16	5492	603.0998550	603.0991600	1.152	603.0991422	-0.030
C26H23O17	5506	607.0947697	607.0940700	1.152	607.0940545	-0.025
C26H21O17	5498	605.0791196	605.0784200	1.156	605.0784056	-0.024
C26H19O16	5418	587.0685549	587.0678600	1.184	587.0678499	-0.017
C27H27O15	5439	591.1362406	591.1355400	1.185	591.1355338	-0.011
C29H33O13	5433	589.1933615	589.1926600	1.191	589.1926556	-0.007
C27H33O14	5375	581.1882761	581.1875800	1.198	581.1875735	-0.011
C25H23O16	5351	579.0998550	579.0991600	1.200	579.0991532	-0.012
C25H21O16	5336	577.0842050	577.0835100	1.204	577.0835039	-0.011
C25H19O16	5322	575.0685549	575.0678600	1.208	575.0678545	-0.010
C26H21O15	5301	573.0892904	573.0885900	1.222	573.0885906	0.001
C26H31O14	5229	567.1726261	567.1719300	1.227	567.1719281	-0.003
C26H17O15	5246	569.0579902	569.0572900	1.231	569.0572918	0.003
C26H29O14	5204	565.1569760	565.1562800	1.232	565.1562786	-0.002
C27H31O13	5189	563.1777114	563.1770100	1.246	563.1770146	0.008
C26H21O14	5133	557.0943757	557.0936800	1.249	557.0936804	0.001
C25H19O15	5154	559.0736403	559.0729400	1.253	559.0729445	0.008
C25H29O14	5095	553.1569760	553.1562800	1.258	553.1562815	0.003
C24H27O15	5117	555.1362406	555.1355400	1.262	555.1355456	0.010
C26H31O13	5076	551.1777114	551.1770100	1.273	551.1770173	0.013
C28H31O11	4991	543.1878822	543.1871900	1.274	543.1871894	-0.001
C26H29O13	5054	549.1620614	549.1613600	1.277	549.1613676	0.014
C27H29O12	5012	545.1671468	545.1664500	1.278	545.1664537	0.007
C26H27O13	5032	547.1464113	547.1457100	1.282	547.1457179	0.014
C24H29O14	4962	541.1569760	541.1562800	1.286	541.1562835	0.006
C24H27O14	4934	539.1413259	539.1406300	1.291	539.1406337	0.007
C24H23O14	4879	535.1100258	535.1093300	1.300	535.1093340	0.008
C25H29O13	4909	537.1620614	537.1613600	1.306	537.1613694	0.017
C26H29O12	4852	533.1671468	533.1664500	1.307	533.1664552	0.010
C27H29O11	4792	529.1722321	529.1715400	1.308	529.1715409	0.002
C25H23O13	4820	531.1151112	531.1144100	1.320	531.1144198	0.018
C24H31O13	4758	527.1777114	527.1770100	1.331	527.1770204	0.020
C26H31O11	4654	519.1878822	519.1871900	1.333	519.1871915	0.003
C24H29O13	4728	525.1620614	525.1613600	1.336	525.1613704	0.020
C25H29O12	4678	521.1671468	521.1664500	1.337	521.1664560	0.012
C24H27O13	4704	523.1464113	523.1457100	1.341	523.1457205	0.020
C26H27O11	4598	515.1565821	515.1558900	1.343	515.1558915	0.003
C23H17O14	4617	517.0630756	517.0623800	1.345	517.0623850	0.010
C24H17O13	4559	513.0681610	513.0674600	1.366	513.0674705	0.020
C23H27O13	4535	511.1464113	511.1457100	1.372	511.1457208	0.021
C24H27O12	4482	507.1514967	507.1508000	1.374	507.1508062	0.012
C22H17O14	4447	505.0630756	505.0623800	1.377	505.0623851	0.010
C23H25O13	4508	509.1307612	509.1300600	1.377	509.1300707	0.021
C24H23O12	4421	503.1201966	503.1195000	1.384	503.1195060	0.012
C24H31O11	4286	495.1878822	495.1871900	1.398	495.1871913	0.003
C23H17O13	4381	501.0681610	501.0674600	1.399	501.0674704	0.021
C23H29O12	4317	497.1671468	497.1664500	1.401	497.1664560	0.012
C24H29O11	4255	493.1722321	493.1715400	1.403	493.1715412	0.002
C22H27O13	4352	499.1464113	499.1457100	1.405	499.1457206	0.021
C24H27O11	4225	491.1565821	491.1558900	1.409	491.1558910	0.002
C25H29O10	4196	489.1773175	489.1766200	1.426	489.1766263	0.013
C23H19O12	4151	487.0888964	487.0882000	1.430	487.0882051	0.011
C21H25O13	4120	485.1307612	485.1300600	1.445	485.1300698	0.020
C23H25O11	4008	477.1409320	477.1402400	1.450	477.1402399	0.000
C21H23O13	4087	483.1151112	483.1144100	1.451	483.1144196	0.020
C22H23O12	4032	479.1201966	479.1195000	1.454	479.1195046	0.010
C23H23O11	3978	475.1252819	475.1245900	1.456	475.1245897	-0.001
C21H21O13	4058	481.0994611	481.0987600	1.457	481.0987694	0.019
C22H27O11	3838	467.1565821	467.1558900	1.481	467.1558890	-0.002
C21H13O13	3930	473.0368609	473.0361600	1.482	473.0361684	0.018
C21H25O12	3868	469.1358466	469.1351500	1.485	469.1351538	0.008
C22H25O11	3802	465.1409320	465.1402400	1.488	465.1402388	-0.003
C20H23O13	3901	471.1151112	471.1144100	1.488	471.1144185	0.018
C23H27O10	3772	463.1616674	463.1609700	1.506	463.1609740	0.009
C23H25O10	3735	461.1460174	461.1453200	1.512	461.1453237	0.008
C23H23O10	3693	459.1303673	459.1296700	1.519	459.1296734	0.007
C21H27O11	3612	455.1565821	455.1558900	1.521	455.1558877	-0.005
C20H25O12	3650	457.1358466	457.1351500	1.524	457.1351525	0.005
C21H25O11	3576	453.1409320	453.1402400	1.527	453.1402374	-0.006
C22H27O10	3549	451.1616674	451.1609700	1.546	451.1609726	0.006
C22H25O10	3520	449.1460174	449.1453200	1.553	449.1453223	0.005
C20H15O12	3476	447.0575963	447.0569000	1.558	447.0569010	0.002
C20H25O11	3371	441.1409320	441.1402400	1.569	441.1402360	-0.009
C20H23O11	3333	439.1252819	439.1245900	1.576	439.1245857	-0.010
C21H17O11	3440	445.0783317	445.0776300	1.577	445.0776362	0.014
C21H15O11	3399	443.0626817	443.0619800	1.584	443.0619859	0.013
C22H27O9	3274	435.1667528	435.1660600	1.592	435.1660561	-0.009
C21H25O10	3302	437.1460174	437.1453200	1.595	437.1453209	0.002
C22H25O9	3238	433.1511028	433.1504100	1.599	433.1504058	-0.010
C22H23O9	3191	431.1354527	431.1347600	1.607	431.1347555	-0.010
C19H23O11	3100	427.1252819	427.1245900	1.620	427.1245843	-0.013
C20H25O10	3069	425.1460174	425.1453200	1.640	425.1453195	-0.001
C18H21O12	3141	429.1045552	429.1038500	1.643	429.1038577	0.018
C21H25O9	3007	421.1511028	421.1504100	1.645	421.1504045	-0.013
C20H23O10	3037	423.1303673	423.1296700	1.648	423.1296692	-0.002
C21H23O9	2976	419.1354527	419.1347600	1.653	419.1347542	-0.014
C21H21O9	2931	417.1198026	417.1191100	1.661	417.1191039	-0.015
C17H19O12	2882	415.0888964	415.0882000	1.678	415.0881975	-0.006
C19H25O10	2849	413.1460174	413.1453200	1.688	413.1453183	-0.004
C19H23O10	2811	411.1303673	411.1296700	1.696	411.1296680	-0.005
C20H23O9	2746	407.1354527	407.1347600	1.701	407.1347530	-0.017
C19H21O10	2778	409.1147173	409.1140200	1.704	409.1140177	-0.006
C20H21O9	2705	405.1198026	405.1191100	1.710	405.1191028	-0.018
C20H19O9	2656	403.1041526	403.1034600	1.718	403.1034525	-0.018
C17H19O11	2569	399.0939818	399.0932900	1.733	399.0932815	-0.021
C19H13O10	2604	401.0521170	401.0514200	1.738	401.0514168	-0.008
C19H23O9	2516	395.1354527	395.1347600	1.753	395.1347521	-0.020
C18H21O10	2542	397.1147173	397.1140200	1.756	397.1140168	-0.008
C19H21O9	2483	393.1198026	393.1191100	1.762	393.1191019	-0.021
C19H17O9	2405	389.0885025	389.0878100	1.780	389.0878016	-0.022
C20H23O8	2450	391.1405381	391.1398400	1.785	391.1398373	-0.007
C19H15O9	2356	387.0728524	387.0721600	1.789	387.0721514	-0.022
C20H21O8	2410	389.1248880	389.1241900	1.794	389.1241871	-0.007
C18H21O9	2256	381.1198026	381.1191100	1.817	381.1191014	-0.022
C17H19O10	2285	383.0990672	383.0983700	1.820	383.0983661	-0.010
C16H17O11	2321	385.0783317	385.0776300	1.822	385.0776307	0.002
C19H23O8	2222	379.1405381	379.1398400	1.841	379.1398368	-0.008
C19H21O8	2186	377.1248880	377.1241900	1.851	377.1241868	-0.009
C19H19O8	2145	375.1092379	375.1085400	1.861	375.1085367	-0.009
C16H21O10	2103	373.1147173	373.1140200	1.869	373.1140160	-0.011
C17H21O9	2034	369.1198026	369.1191100	1.876	369.1191014	-0.023
C16H19O10	2065	371.0990672	371.0983700	1.879	371.0983659	-0.011
C17H19O9	2000	367.1041526	367.1034600	1.887	367.1034514	-0.023
C19H23O7	1943	363.1456234	363.1449300	1.910	363.1449224	-0.021
C18H21O8	1974	365.1248880	365.1241900	1.912	365.1241869	-0.008
C19H21O7	1906	361.1299734	361.1292800	1.920	361.1292725	-0.021
C16H21O9	1825	357.1198026	357.1191100	1.939	357.1191019	-0.023
C16H19O9	1786	355.1041526	355.1034600	1.950	355.1034520	-0.022
C17H19O8	1727	351.1092379	351.1085400	1.988	351.1085377	-0.006
C18H19O7	1664	347.1143233	347.1136300	1.997	347.1136235	-0.019
C17H17O8	1694	349.0935879	349.0928900	1.999	349.0928879	-0.006
C15H19O9	1584	343.1041526	343.1034600	2.019	343.1034533	-0.020
C14H17O10	1620	345.0834171	345.0827200	2.020	345.0827176	-0.007
C16H21O8	1551	341.1248880	341.1241900	2.046	341.1241890	-0.003
C16H19O8	1511	339.1092379	339.1085400	2.058	339.1085393	-0.002
C15H11O9	1442	335.0415523	335.0408600	2.066	335.0408543	-0.017
C16H17O8	1480	337.0935879	337.0928900	2.070	337.0928895	-0.001
C17H17O7	1419	333.0986733	333.0979800	2.081	333.0979756	-0.013
C14H17O9	1345	329.0885025	329.0878100	2.104	329.0878057	-0.013
C15H19O8	1321	327.1092379	327.1085400	2.134	327.1085415	0.005
C16H19O7	1263	323.1143233	323.1136300	2.146	323.1136279	-0.007
C15H17O8	1290	325.0935879	325.0928900	2.147	325.0928919	0.006
C16H17O7	1231	321.0986733	321.0979800	2.159	321.0979783	-0.005
C15H11O8	1187	319.0466377	319.0459400	2.187	319.0459433	0.010
C13H15O9	1119	315.0728524	315.0721600	2.198	315.0721592	-0.003
C15H9O8	1143	317.0309876	317.0302900	2.200	317.0302938	0.012
C15H19O7	1072	311.1143233	311.1136300	2.229	311.1136313	0.004
C14H17O8	1095	313.0935879	313.0928900	2.229	313.0928952	0.017
C15H17O7	1045	309.0986733	309.0979800	2.243	309.0979819	0.006
C15H15O7	1018	307.0830232	307.0823300	2.257	307.0823325	0.008
C15H13O7	984	305.0673731	305.0666800	2.272	305.0666832	0.011
C16H15O6	958	303.0881086	303.0874100	2.305	303.0874194	0.031
C13H15O8	901	299.0779378	299.0772400	2.333	299.0772502	0.034
C14H17O7	881	297.0986733	297.0979800	2.333	297.0979865	0.022
C15H19O6	861	295.1194087	295.1187100	2.368	295.1187228	0.043
C15H17O6	835	293.1037586	293.1030600	2.384	293.1030737	0.047
C14H17O6	689	281.1037341	281.1030600	2.398	281.1030552	-0.017
C13H15O7	706	283.0830232	283.0823300	2.449	283.0823432	0.047
C12H9O6	420	249.0411170	249.0404600	2.638	249.0404605	0.002
dataset	count	min	max	med.err.BC	avg.err.BC	std.err.BC	med.err.AC	avg.err.AC	std.err.AC
	151	249.04046	619.09407	1.57572091318452	1.64092424513783	0.353640325576624	-0.000689645590441097	-2.81663926389237E-06	0.0153138972841354



Processed files:

Altamaha_PP48_000107-3_p08.xml

Parameters:

<DefaultParameters><InputFilesTab><Adduct></Adduct><Ionization>proton_detachment</Ionization><Charge>1</Charge><UsePreAlignment>True</UsePreAlignment><Calibration><RefPeakFileName>E:\SDU\0.source\chem\Formularity_Program\NOM_neg_2.ref</RefPeakFileName><Regression>quadratic</Regression><RelFactor>1000000</RelFactor><StartTolerance>5</StartTolerance><EndTolerance>0.05</EndTolerance><PeakFilters><MinSToN>4</MinSToN><MinRelAbun>0.01</MinRelAbun><MaxRelAbun>1</MaxRelAbun></PeakFilters></Calibration></InputFilesTab><CiaTab><UseAlignment>True</UseAlignment><AlignmentTolerance>1</AlignmentTolerance><CiaDBFilename>E:\SDU\0.源码\Formularity_Program\CIA_DB_2016_11_21.bin</CiaDBFilename><StaticPpmDynamicStdDevError>False</StaticPpmDynamicStdDevError><StdDevErrorGain>1</StdDevErrorGain><FormulaTolerance>1</FormulaTolerance><DBMassLimit>500</DBMassLimit><FormulaScore>MinNSPAndError</FormulaScore><UseKendrick>True</UseKendrick><UseC13>True</UseC13><C13Tolerance>1</C13Tolerance><UseFormulaFilters>True</UseFormulaFilters><ElementalCounts>True</ElementalCounts><ValenceRules>True</ValenceRules><ElementalRatios>True</ElementalRatios><HeteroatomCounts>True</HeteroatomCounts><PositiveAtoms>True</PositiveAtoms><IntegerDBE>False</IntegerDBE><SpecialFilter>Water</SpecialFilter><UserDefinedFilter>N&lt;=3 AND P&lt;=2 AND S&lt;= 1</UserDefinedFilter><UseRelation>True</UseRelation><MaxRelationGaps>2</MaxRelationGaps><UseBackward>False</UseBackward><RelationErrorType>AMU</RelationErrorType><RelationError>2E-05</RelationError><FormulaBuildingBlocks><CH2>True</CH2><CH4O-1>False</CH4O-1><H2>False</H2><C2H4O>False</C2H4O><CO2>False</CO2><C2H2O>False</C2H2O><O>False</O><HN>False</HN><CH2O>False</CH2O></FormulaBuildingBlocks><Output><GenerateReports>False</GenerateReports><Error>Signed</Error></Output></CiaTab><IpaTab><IpaDBFilename>F:\Documents\Projects\NikolaTolic\Formularity\Documents\IPA_DB_MTW_Cl_8_3.txt</IpaDBFilename><MassTol>1</MassTol><MajorPeaksMinSToN>1</MajorPeaksMinSToN><MinorPeaksMinSToN>1</MinorPeaksMinSToN><MatchedPeakReport>True</MatchedPeakReport><MinPeakProbabilityToScore>0.001</MinPeakProbabilityToScore><DbFilter>r/O</DbFilter></IpaTab></DefaultParameters>

