Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,Intensities,Sample,DBE,DBEO,AI,AImod,O_C,H_C,N_C,P_C,N_P,P_N,NOSC,GFE,PI,nkm,KD-CH2,KD-CO2,KD-H2,KD-O2,KD-H2O,KD-CHO,Ymet,molecular formula,outline,specifics,MSCC
207.029820323715,10,8,5,0,0,0,0,0,CHO,Lignin,208.037096790595,0.368091586587991,1,3444678.8,Altamaha_PP48_000107-4_p08,7.0,2.0,0.4,0.6,0.5,0.8,0.0,0.0,0.0,0.0,0.2,54.6,0.5,208.0,0.07903,0.20152,1.46275,0.21957,0.0313,0.13373,0.21148726902444082,C10H8O5,PPAs,Polyphenol-like,POCs
207.066227283189,11,12,4,0,0,0,0,0,CHO,Lignin,208.073503750069,0.26492335855125,1,3873480.8,Altamaha_PP48_000107-4_p08,6.0,2.0,0.28571,0.44444,0.36364,1.09091,0.0,0.0,0.0,0.0,-0.36364,70.66364,0.36364,208.0,0.03727,0.24333,1.42128,0.26139,0.07307,0.17553,0.17203477074828497,C11H12O4,PUCs,Lignin-like,POCs
207.102614242697,12,16,3,0,0,0,0,0,CHO,Lignin,208.109890709577,0.257894147593884,1,1991370.4,Altamaha_PP48_000107-4_p08,5.0,2.0,0.22222,0.33333,0.25,1.33333,0.0,0.0,0.0,0.0,-0.83333,84.05,0.25,208.0,0.00448,0.28514,1.3798,0.3032,0.11485,0.21733,0.14498763681093932,C12H16O3,PUCs,Lignin-like,Lipid
208.061498180253,10,11,4,1,0,0,0,0,CHON,Lignin,209.068774647133,0.158797347832177,1,1347575.4,Altamaha_PP48_000107-4_p08,6.0,2.0,0.2,0.42857,0.4,1.1,0.1,0.0,inf,0.0,0.0,60.3,0.5,209.0,0.04938,0.23256,1.43996,0.2507,0.06149,0.16444,0.20493017929394064,C10H11O4N,PUCs,Lignin-like,Not Matched
209.009088139011,9,6,6,0,0,0,0,0,CHO,ConHC,210.016364605891,0.349112361203011,1,4962081.0,Altamaha_PP48_000107-4_p08,7.0,1.0,0.33333,0.66667,0.66667,0.66667,0.0,0.0,0.0,0.0,0.66667,41.3,0.66667,210.0,0.10743,0.17578,1.50428,0.194,0.00394,0.10735,0.2603271770514549,C9H6O6,PPAs,Polyphenol-like,POCs
209.04548409919,10,10,5,0,0,0,0,0,CHO,Lignin,210.05276056607,0.299283998852474,1,3947298.5,Altamaha_PP48_000107-4_p08,6.0,1.0,0.2,0.46667,0.5,1.0,0.0,0.0,0.0,0.0,0.0,60.3,0.5,210.0,0.06568,0.21759,1.4628,0.23582,0.04571,0.14914,0.20301759563870225,C10H10O5,PUCs,Lignin-like,POCs
209.081862059401,11,14,4,0,0,0,0,0,CHO,Lignin,210.089138526281,0.335150686641893,1,3219748.0,Altamaha_PP48_000107-4_p08,5.0,1.0,0.14286,0.33333,0.36364,1.27273,0.0,0.0,0.0,0.0,-0.54545,75.84545,0.36364,210.0,0.02392,0.2594,1.42133,0.27763,0.08749,0.19094,0.16638816558868946,C11H14O4,PUCs,Lignin-like,POCs
211.024741952721,9,8,6,0,0,0,0,0,CHO,Tannin,212.032018419601,0.328109874160868,1,2783600.8,Altamaha_PP48_000107-4_p08,6.0,0.0,0.0,0.5,0.66667,0.88889,0.0,0.0,0.0,0.0,0.44444,47.63333,0.66667,212.0,0.09408,0.19185,1.50433,0.21024,0.01836,0.12276,0.24761151156869377,C9H8O6,PPAs,Polyphenol-like,POCs
211.061136913601,10,12,5,0,0,0,0,0,CHO,Lignin,212.068413380481,0.283470876478069,1,6305138.0,Altamaha_PP48_000107-4_p08,5.0,0.0,0.0,0.33333,0.5,1.2,0.0,0.0,0.0,0.0,-0.2,66.0,0.5,212.0,0.05233,0.23365,1.46285,0.25206,0.06013,0.16455,0.19580678542323898,C10H12O5,PUCs,Lignin-like,POCs
211.097501874526,11,16,4,0,0,0,0,0,CHO,Lignin,212.104778341406,0.380286549589466,1,2890099.5,Altamaha_PP48_000107-4_p08,4.0,0.0,0.0,0.22222,0.36364,1.45455,0.0,0.0,0.0,0.0,-0.72727,81.02727,0.36364,212.0,0.01057,0.27546,1.42138,0.29387,0.10191,0.20635,0.1611004517272444,C11H16O4,PUCs,Lignin-like,Lipid
212.056392848694,9,11,5,1,0,0,0,0,CHON,Lignin,213.063669315574,0.24947108931999,1,1418518.6,Altamaha_PP48_000107-4_p08,5.0,0.0,0.0,0.27273,0.55556,1.22222,0.11111,0.0,inf,0.0,0.22222,53.96667,0.66667,213.0,0.06443,0.22288,1.48153,0.24137,0.04855,0.15346,0.23843380277963167,C9H11O5N,PUCs,Lignin-like,Not Matched
213.040435805002,9,10,6,0,0,0,0,0,CHO,Tannin,214.047712271882,0.120448462800036,1,4676025.5,Altamaha_PP48_000107-4_p08,5.0,-1.0,0.0,0.33333,0.66667,1.11111,0.0,0.0,0.0,0.0,0.22222,53.96667,0.66667,214.0,0.08073,0.20791,1.50438,0.22648,0.03277,0.13817,0.2360801887859191,C9H10O6,PUCs,Lignin-like,POCs
213.076810766597,10,14,5,0,0,0,0,0,CHO,Lignin,214.084087233477,0.169682964698923,1,7537082.5,Altamaha_PP48_000107-4_p08,4.0,-1.0,0.0,0.2,0.5,1.4,0.0,0.0,0.0,0.0,-0.4,71.7,0.5,214.0,0.03898,0.24972,1.4629,0.2683,0.07455,0.17996,0.1879624960337246,C10H14O5,PUCs,Lignin-like,Lipid
213.11319972819,11,18,4,0,0,0,0,0,CHO,Protein,214.12047619507,0.153516983736878,1,2206907.8,Altamaha_PP48_000107-4_p08,3.0,-1.0,0.0,0.11111,0.36364,1.63636,0.0,0.0,0.0,0.0,-0.90909,86.20909,0.36364,214.0,0.00278,0.29153,1.42143,0.31011,0.11633,0.22176,0.15613846700107537,C11H18O4,UAAs,Aliphatic-like,Lipid
215.001916751816,8,8,5,0,0,1,0,0,CHOS,Lignin,216.009193218696,0.235353889199138,1,3906044.5,Altamaha_PP48_000107-4_p08,5.0,0.0,0.0,0.33333,0.625,1.0,0.0,0.0,0.0,0.0,0.5,46.05,0.625,216.0,0.0482,0.24318,1.48538,0.26193,0.06638,0.17278,0.2787200860095735,C8H8O5S,PUCs,Lignin-like,POCs
215.056057695656,9,12,6,0,0,0,0,0,CHO,Tannin,216.063334162536,0.249719669534814,1,7458302.5,Altamaha_PP48_000107-4_p08,4.0,-2.0,0.0,0.16667,0.66667,1.33333,0.0,0.0,0.0,0.0,0.0,60.3,0.66667,216.0,0.06738,0.22398,1.50443,0.24272,0.04719,0.15358,0.2255751062652247,C9H12O6,PUCs,Lignin-like,Not Matched
215.071341679806,13,12,3,0,0,0,0,0,CHO,Lignin,216.078618146686,0.120811646219969,1,1224062.8,Altamaha_PP48_000107-4_p08,8.0,5.0,0.5,0.56522,0.23077,0.92308,0.0,0.0,0.0,0.0,-0.46154,73.45385,0.23077,216.0,0.02603,0.26539,1.46335,0.28414,0.08857,0.19497,0.14295559626118493,C13H12O3,PPAs,Polyphenol-like,POCs
215.0924706579,10,16,5,0,0,0,0,0,CHO,Protein,216.09974712478,0.122625411154686,1,5092863.5,Altamaha_PP48_000107-4_p08,3.0,-2.0,0.0,0.06667,0.5,1.6,0.0,0.0,0.0,0.0,-0.6,77.4,0.5,216.0,0.02563,0.26579,1.46295,0.28454,0.08897,0.19537,0.18124233610351537,C10H16O5,UAAs,Aliphatic-like,Lipid
215.128832620209,11,20,4,0,0,0,0,0,CHO,Protein,216.136109087089,0.231536096479169,1,2303488.8,Altamaha_PP48_000107-4_p08,2.0,-2.0,0.0,0.0,0.36364,1.81818,0.0,0.0,0.0,0.0,-1.09091,91.39091,0.36364,216.0,0.01612,0.3076,1.42148,0.32635,0.13074,0.23717,0.1514730128202671,C11H20O4,UAAs,Aliphatic-like,Lipid
217.01428268275,11,6,5,0,0,0,0,0,CHO,ConHC,218.02155914963,-0.164417361602367,1,1141569.9,Altamaha_PP48_000107-4_p08,9.0,4.0,0.66667,0.76471,0.45455,0.54545,0.0,0.0,0.0,0.0,0.36364,49.93636,0.45455,218.0,0.09619,0.19783,1.54635,0.21675,0.01943,0.12679,0.19905565076536064,C11H6O5,PAs,Cond. aromatic-like,POCs
217.050607645747,12,10,4,0,0,0,0,0,CHO,Lignin,218.057884112627,0.113257876706934,1,2270531.3,Altamaha_PP48_000107-4_p08,8.0,4.0,0.5,0.6,0.33333,0.83333,0.0,0.0,0.0,0.0,-0.16667,65.05,0.33333,218.0,0.05443,0.23964,1.50487,0.25857,0.06121,0.16859,0.16371751049819216,C12H10O4,PPAs,Polyphenol-like,POCs
217.071723624243,9,14,6,0,0,0,0,0,CHO,AminoSugar,218.079000091123,0.17466549813223,1,3345988.0,Altamaha_PP48_000107-4_p08,3.0,-3.0,0.0,0.0,0.66667,1.55556,0.0,0.0,0.0,0.0,-0.22222,66.63333,0.66667,218.0,0.05403,0.24004,1.50448,0.25897,0.06161,0.16899,0.21596510363459703,C9H14O6,UAAs,Aliphatic-like,Not Matched
217.086960608728,13,14,3,0,0,0,0,0,CHO,Lignin,218.094237075608,0.262455773717063,1,1817924.5,Altamaha_PP48_000107-4_p08,7.0,4.0,0.4,0.47826,0.23077,1.07692,0.0,0.0,0.0,0.0,-0.61538,77.83846,0.23077,218.0,0.01268,0.28145,1.4634,0.30038,0.10299,0.21038,0.13903480740827184,C13H14O3,PUCs,Lignin-like,POCs
217.108101587206,10,18,5,0,0,0,0,0,CHO,Protein,218.115378054086,0.209220526682643,1,3102277.3,Altamaha_PP48_000107-4_p08,2.0,-3.0,0.0,0.0,0.5,1.8,0.0,0.0,0.0,0.0,-0.8,83.1,0.5,218.0,0.01228,0.28185,1.463,0.30078,0.10339,0.21078,0.17498611631490718,C10H18O5,UAAs,Aliphatic-like,Lipid
219.029896647983,11,8,5,0,0,0,0,0,CHO,ConHC,220.037173114863,0.0011472459833719,1,1695372.3,Altamaha_PP48_000107-4_p08,8.0,3.0,0.5,0.64706,0.45455,0.72727,0.0,0.0,0.0,0.0,0.18182,55.11818,0.45455,220.0,0.08284,0.2139,1.5464,0.23299,0.03385,0.1422,0.19153473358004708,C11H8O5,PPAs,Polyphenol-like,POCs
219.066265611613,12,12,4,0,0,0,0,0,CHO,Lignin,220.073542078493,0.0763158854530886,1,3546253.8,Altamaha_PP48_000107-4_p08,7.0,3.0,0.375,0.5,0.33333,1.0,0.0,0.0,0.0,0.0,-0.33333,69.8,0.33333,220.0,0.04108,0.25571,1.50492,0.27481,0.07563,0.184,0.1585955653254169,C12H12O4,PPAs,Polyphenol-like,POCs
219.102680575208,13,16,3,0,0,0,0,0,CHO,Lignin,220.109957042088,-0.0575266497100834,1,1937295.1,Altamaha_PP48_000107-4_p08,6.0,3.0,0.3,0.3913,0.23077,1.23077,0.0,0.0,0.0,0.0,-0.76923,82.22308,0.23077,220.0,0.00067,0.29752,1.46345,0.31662,0.1174,0.22579,0.13532334540142985,C13H16O3,PUCs,Lignin-like,POCs
221.045525650556,11,10,5,0,0,0,0,0,CHO,Lignin,222.052802117436,0.0959864669758216,1,4907231.5,Altamaha_PP48_000107-4_p08,7.0,2.0,0.33333,0.52941,0.45455,0.90909,0.0,0.0,0.0,0.0,0.0,60.3,0.45455,222.0,0.06949,0.22997,1.54645,0.24923,0.04827,0.15761,0.18456145058063844,C11H10O5,PPAs,Polyphenol-like,POCs
221.081888614863,12,14,4,0,0,0,0,0,CHO,Lignin,222.089165081743,0.19747049543474,1,14033633.0,Altamaha_PP48_000107-4_p08,6.0,2.0,0.25,0.4,0.33333,1.16667,0.0,0.0,0.0,0.0,-0.5,74.55,0.33333,222.0,0.02773,0.27178,1.50497,0.29105,0.09005,0.19941,0.15378438071803988,C12H14O4,PUCs,Lignin-like,POCs
221.118325579108,13,18,3,0,0,0,0,0,CHO,Lignin,222.125602045988,-0.034223377931982,1,1378786.8,Altamaha_PP48_000107-4_p08,5.0,2.0,0.2,0.30435,0.23077,1.38462,0.0,0.0,0.0,0.0,-0.92308,86.60769,0.23077,222.0,0.01402,0.31358,1.4635,0.33286,0.13182,0.2412,0.13180488248709896,C13H18O3,PUCs,Lignin-like,Lipid
221.154725543403,14,22,2,0,0,0,0,0,CHO,Lipid,222.162002010283,-0.0992963808071908,1,2046436.4,Altamaha_PP48_000107-4_p08,4.0,2.0,0.16667,0.23077,0.14286,1.57143,0.0,0.0,0.0,0.0,-1.28571,96.94286,0.14286,222.0,0.05577,0.35539,1.42202,0.37467,0.1736,0.283,0.11532251307890279,C14H22O2,UAAs,Lipid-like,Lipid
222.040765677982,10,9,5,1,0,0,0,0,CHON,Lignin,223.048042144862,0.135664666125885,1,1449741.3,Altamaha_PP48_000107-4_p08,7.0,2.0,0.25,0.53846,0.5,0.9,0.1,0.0,inf,0.0,0.4,48.9,0.6,223.0,0.08159,0.21919,1.56513,0.23855,0.03669,0.14652,0.22274989570380094,C10H9O5N,PPAs,Polyphenol-like,Not Matched
222.085295634676,11,14,4,0,1,0,0,0,CHO,Lignin,223.092572101556,-0.0373206350134368,1,1916431.4,Altamaha_PP48_000107-4_p08,5.0,1.0,0.14286,0.33333,0.36364,1.27273,0.0,0.0,0.0,0.0,-0.54545,75.84545,0.36364,211.0,0.02504,0.25963,1.42909,0.27795,0.0869,0.19085,0.16638816558868946,C(13)11H14O4,PUCs,Lignin-like,POCs
223.024801725197,10,8,6,0,0,0,0,0,CHO,Lignin,224.032078192077,0.0437317862016838,1,5273406.0,Altamaha_PP48_000107-4_p08,7.0,1.0,0.25,0.57143,0.6,0.8,0.0,0.0,0.0,0.0,0.4,48.9,0.6,224.0,0.09789,0.20422,1.58797,0.22366,0.02091,0.13122,0.2206943994483257,C10H8O6,PPAs,Polyphenol-like,POCs
223.06117169015,11,12,5,0,0,0,0,0,CHO,Lignin,224.06844815703,0.113084506707208,1,8095552.0,Altamaha_PP48_000107-4_p08,6.0,1.0,0.16667,0.41176,0.45455,1.09091,0.0,0.0,0.0,0.0,-0.18182,65.48182,0.45455,224.0,0.05614,0.24603,1.5465,0.26547,0.06269,0.17302,0.1782968531766994,C11H12O5,PUCs,Lignin-like,POCs
223.097579655079,12,16,4,0,0,0,0,0,CHO,Lignin,224.104856121959,0.012851312229599,1,5491010.0,Altamaha_PP48_000107-4_p08,5.0,1.0,0.125,0.3,0.33333,1.33333,0.0,0.0,0.0,0.0,-0.66667,79.3,0.33333,224.0,0.01438,0.28784,1.50502,0.30729,0.10446,0.21482,0.14925650750796782,C12H16O4,PUCs,Lignin-like,Lipid
223.133927620077,13,20,3,0,0,0,0,0,CHO,Lipid,224.141204086957,0.180338744594365,1,1391427.6,Altamaha_PP48_000107-4_p08,4.0,1.0,0.1,0.21739,0.23077,1.53846,0.0,0.0,0.0,0.0,-1.07692,90.99231,0.23077,224.0,0.02737,0.32965,1.46355,0.3491,0.14624,0.25661,0.12846474599230542,C13H20O3,UAAs,Lipid-like,Lipid
224.056443735716,10,11,5,1,0,0,0,0,CHON,Lignin,225.063720202596,0.0100691639374071,1,1824629.5,Altamaha_PP48_000107-4_p08,6.0,1.0,0.0,0.38462,0.5,1.1,0.1,0.0,inf,0.0,0.2,54.6,0.6,225.0,0.06824,0.23526,1.56518,0.25479,0.05111,0.16193,0.2133741035174546,C10H11O5N,PUCs,Lignin-like,Not Matched
225.004052835276,9,6,7,0,0,0,0,0,CHO,ConHC,226.011329302156,0.10284946570377,2,1135021.0,Altamaha_PP48_000107-4_p08,7.0,0.0,0.0,0.63636,0.77778,0.66667,0.0,0.0,0.0,0.0,0.88889,34.96667,0.77778,226.0,0.12629,0.17848,1.6295,0.19809,0.00645,0.10484,0.2744195220401647,C9H6O7,PPAs,Polyphenol-like,POCs
225.02264481769,10,10,4,0,0,1,0,0,CHOS,Lignin,226.02992128457,0.257553646315994,1,1138222.1,Altamaha_PP48_000107-4_p08,6.0,2.0,0.2,0.42857,0.4,1.0,0.0,0.0,0.0,0.0,0.0,60.3,0.4,226.0,0.02361,0.2813,1.5275,0.30092,0.09629,0.20763,0.20130874466940799,C10H10O4S,PUCs,Lignin-like,POCs
225.040479800823,10,10,6,0,0,0,0,0,CHO,Lignin,226.047756267703,-0.0805763476562786,1,6798255.0,Altamaha_PP48_000107-4_p08,6.0,0.0,0.0,0.42857,0.6,1.0,0.0,0.0,0.0,0.0,0.2,54.6,0.6,226.0,0.08454,0.22029,1.58802,0.2399,0.03533,0.14663,0.21148726902444087,C10H10O6,PUCs,Lignin-like,POCs
225.076833766451,11,14,5,0,0,0,0,0,CHO,Lignin,226.084110233331,0.0589451837293687,1,10721201.0,Altamaha_PP48_000107-4_p08,5.0,0.0,0.0,0.29412,0.45455,1.27273,0.0,0.0,0.0,0.0,-0.36364,70.66364,0.45455,226.0,0.04279,0.2621,1.54655,0.28172,0.07711,0.18843,0.17203477074828494,C11H14O5,PUCs,Lignin-like,POCs
225.113178732099,12,18,4,0,0,0,0,0,CHO,Protein,226.120455198979,0.238223565686317,1,3165107.8,Altamaha_PP48_000107-4_p08,4.0,0.0,0.0,0.2,0.33333,1.5,0.0,0.0,0.0,0.0,-0.83333,84.05,0.33333,226.0,0.00103,0.30391,1.50507,0.32353,0.11888,0.23023,0.14498763681093932,C12H18O4,UAAs,Aliphatic-like,Lipid
226.072137830002,10,13,5,1,0,0,0,0,CHON,Lignin,227.079414296882,-0.183917518809253,1,1681649.1,Altamaha_PP48_000107-4_p08,5.0,0.0,0.0,0.23077,0.5,1.3,0.1,0.0,inf,0.0,0.0,60.3,0.6,227.0,0.05489,0.25133,1.56523,0.27103,0.06553,0.17734,0.20493017929394064,C10H13O5N,PUCs,Lignin-like,Not Matched
227.019709946677,9,8,7,0,0,0,0,0,CHO,Tannin,228.026986413557,0.0710352014964278,1,1889843.0,Altamaha_PP48_000107-4_p08,6.0,-1.0,0.0,0.45455,0.77778,0.88889,0.0,0.0,0.0,0.0,0.66667,41.3,0.77778,228.0,0.11295,0.19454,1.62955,0.21433,0.00797,0.12025,0.2603271770514549,C9H8O7,PUCs,Tannin-like,POCs
227.038295929431,10,12,4,0,0,1,0,0,CHOS,Lignin,228.045572396311,0.250683616627012,1,1267188.4,Altamaha_PP48_000107-4_p08,5.0,1.0,0.0,0.28571,0.4,1.2,0.0,0.0,0.0,0.0,-0.2,66.0,0.4,228.0,0.01026,0.29737,1.52755,0.31716,0.11071,0.22304,0.19361989491444093,C10H12O4S,PUCs,Lignin-like,POCs
227.056087912925,10,12,6,0,0,0,0,0,CHO,Lignin,228.063364379805,0.104085087367638,1,11932726.0,Altamaha_PP48_000107-4_p08,5.0,-1.0,0.0,0.28571,0.6,1.2,0.0,0.0,0.0,0.0,0.0,60.3,0.6,228.0,0.07119,0.23635,1.58807,0.25614,0.04975,0.16204,0.2030175956387023,C10H12O6,PUCs,Lignin-like,POCs
227.092472879178,11,16,5,0,0,0,0,0,CHO,Lignin,228.099749346058,0.106436075706201,1,7991352.5,Altamaha_PP48_000107-4_p08,4.0,-1.0,0.0,0.17647,0.45455,1.45455,0.0,0.0,0.0,0.0,-0.54545,75.84545,0.45455,228.0,0.02944,0.27816,1.5466,0.29796,0.09152,0.20384,0.16638816558868946,C11H16O5,PUCs,Lignin-like,Lipid
227.12889284541,12,20,4,0,0,0,0,0,CHO,Protein,228.13616931229,-0.0446307579894653,1,2335035.0,Altamaha_PP48_000107-4_p08,3.0,-1.0,0.0,0.1,0.33333,1.66667,0.0,0.0,0.0,0.0,-1.0,88.8,0.33333,228.0,0.01231,0.31997,1.50512,0.33977,0.1333,0.24563,0.14095616343858786,C12H20O4,UAAs,Aliphatic-like,Lipid
228.059519986547,9,12,6,0,1,0,0,0,CHO,Lignin,229.066796453427,-0.233546842961168,0,1357185.9,Altamaha_PP48_000107-4_p08,4.0,-2.0,0.0,0.16667,0.66667,1.33333,0.0,0.0,0.0,0.0,0.0,60.3,0.66667,217.0,0.0685,0.22421,1.51219,0.24304,0.04661,0.15348,0.2255751062652247,C(13)9H12O6,PUCs,Lignin-like,Not Matched
229.017707110253,9,10,5,0,0,1,0,0,CHOS,Lignin,230.024983577133,-0.388895292199421,1,1735889.0,Altamaha_PP48_000107-4_p08,5.0,0.0,0.0,0.27273,0.55556,1.11111,0.0,0.0,0.0,0.0,0.22222,53.96667,0.55556,230.0,0.03866,0.27162,1.56907,0.29159,0.08335,0.19665,0.23377258632308828,C9H10O5S,PUCs,Lignin-like,POCs
229.035384094163,9,10,7,0,0,0,0,0,CHO,Tannin,230.042660561043,-0.0342777426148097,1,3344082.5,Altamaha_PP48_000107-4_p08,5.0,-2.0,0.0,0.27273,0.77778,1.11111,0.0,0.0,0.0,0.0,0.44444,47.63333,0.77778,230.0,0.0996,0.21061,1.6296,0.23057,0.02239,0.13566,0.24761151156869377,C9H10O7,PUCs,Tannin-like,POCs
229.071752061069,10,14,6,0,0,0,0,0,CHO,Lignin,230.079028527949,0.0419597191126087,1,9596118.0,Altamaha_PP48_000107-4_p08,4.0,-2.0,0.0,0.14286,0.6,1.4,0.0,0.0,0.0,0.0,-0.2,66.0,0.6,230.0,0.05784,0.25242,1.58812,0.27238,0.06417,0.17745,0.19580678542323915,C10H14O6,PUCs,Lignin-like,Lipid
229.108090028013,11,18,5,0,0,0,0,0,CHO,Protein,230.115366494893,0.248542319889264,1,2594008.8,Altamaha_PP48_000107-4_p08,3.0,-2.0,0.0,0.05882,0.45455,1.63636,0.0,0.0,0.0,0.0,-0.72727,81.02727,0.45455,230.0,0.01609,0.29423,1.54665,0.3142,0.10594,0.21925,0.1611004517272444,C11H18O5,UAAs,Aliphatic-like,Lipid
229.144517994887,12,22,4,0,0,0,0,0,CHO,Protein,230.151794461767,0.0640135476102375,1,1661147.9,Altamaha_PP48_000107-4_p08,2.0,-2.0,0.0,0.0,0.33333,1.83333,0.0,0.0,0.0,0.0,-1.16667,93.55,0.33333,230.0,0.02566,0.33604,1.50517,0.35601,0.14772,0.26104,0.13714282017762935,C12H22O4,UAAs,Aliphatic-like,Lipid
230.07510815261,9,14,6,0,1,0,0,0,CHO,Lignin,231.08238461949,0.0363520147938171,0,1384752.0,Altamaha_PP48_000107-4_p08,3.0,-3.0,0.0,0.0,0.66667,1.55556,0.0,0.0,0.0,0.0,-0.22222,66.63333,0.66667,219.0,0.05515,0.24027,1.51224,0.25928,0.06102,0.16889,0.21596510363459703,C(13)9H14O6,UAAs,Aliphatic-like,Not Matched
231.029899296319,12,8,5,0,0,0,0,0,CHO,ConHC,232.037175763199,-0.0103254955777618,1,2176653.3,Altamaha_PP48_000107-4_p08,9.0,4.0,0.57143,0.68421,0.41667,0.66667,0.0,0.0,0.0,0.0,0.16667,55.55,0.41667,232.0,0.08665,0.22628,1.63004,0.24641,0.03641,0.15067,0.17502243324623387,C12H8O5,PAs,Cond. aromatic-like,POCs
231.033295293287,9,12,5,0,0,1,0,0,CHOS,Lignin,232.040571760167,-0.118834681430515,1,2083981.6,Altamaha_PP48_000107-4_p08,4.0,-1.0,0.0,0.09091,0.55556,1.33333,0.0,0.0,0.0,0.0,0.0,60.3,0.55556,232.0,0.02531,0.28769,1.56912,0.30783,0.09777,0.21206,0.22346738495817606,C9H12O5S,PUCs,Lignin-like,Lipid
